snapshot,Huascachaca,Villonaco,Salinas,Tren_Salinas,Brineforcorp,Solsantros,Saracaysol,Sanersol,San_Pedro,San_Pedro1,San_Pedro2,Gonzanergy,Gonzanergy1,Gonzanergy2,Surenergy,Solsantonio,Solhuaqui,Solchacras,Electrisol,Mulalo,Pastocalle,Paragachi,Wildtecsa,Sansau,Genrenotec,Altgenotec,Sabiango_Solar,Renova_Loja,Lojaenergy,Enersol,Coca_Codo_Sinclair,Molino,Sopladora,Minas_San_Francisco,Marcel_Laniado,San_Francisco,Delsitanisagua,Mazar,Agoyan,Pucara,Manduriacu,Due,Hidrosanbartolo,Hidronormandfa,Sarapullo,Baba,Cumbaya,Pusuno,Abanico,Sabanilla,Nayon,Topo,Ocana,Saucay,Guangopolo_H,Sigchos,Saymirfn,Calope,Recuperadora,Sibimbe,Alao,Palmira-_Nanegal,Rio_Verde_Chico,Victoria,El_Carmen,Chalpi,San_Jose_de_Tambo,Ambi,Alazan,Papallacta,San_Jose_de_Minas,Vindobona,Illuchi_No.2,Pasochoa,Illuchi_No.1,Rfo_Blanco,Penfnsula,San_Miguel_de_Car,Perlabf,Carlos_Mora,Loreto,La_Calera,Los_Chillos,Geppert,La_Playa,Ulba,El_Laurel,Uravia,Corazon,Gualaceo,Buenos_Aires,Hidrocarolina,Fabrica_Imbabura,Sillunchi_I,Tilivi
2050-01-01 00:00:00,0.039288508834377886,0.039288508834377886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 01:00:00,0.010192879299510866,0.010192879299510866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 02:00:00,0.002874759100593868,0.002874759100593868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 03:00:00,0.00922242020315508,0.00922242020315508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 04:00:00,0.0020878509713204685,0.0020878509713204685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 05:00:00,0.0008919332610596524,0.0008919332610596524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 06:00:00,0.000889764982707244,0.000889764982707244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 07:00:00,0.0010705515736256519,0.0010705515736256519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 08:00:00,0.001241453671313218,0.001241453671313218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 09:00:00,0.0009317108369248529,0.0009317108369248529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 10:00:00,0.00014209385166690975,0.00014209385166690975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 11:00:00,0.00019272168926342642,0.00019272168926342642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 12:00:00,9.204031720085203e-05,9.204031720085203e-05,0.020650668263399286,0.020650668263399286,0.00977812959395434,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.012295817175710363,0.006142642095090016,0.006142642095090016,0.020650668263399286,0.007330231961658274,0.007330231961658274,0.005653593888196234,0.005653593888196234,0.008995138803443534,0.008995138803443534,0.008995138803443534,0.004457217154964196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 13:00:00,0.0,0.0,0.18572314905616852,0.18572314905616852,0.16944622219726835,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.1522495346990008,0.11425155707558333,0.11425155707558333,0.18572314905616852,0.12153149252703917,0.12153149252703917,0.08950991321187128,0.08950991321187128,0.12437435910927978,0.12437435910927978,0.12437435910927978,0.11838615310450597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 14:00:00,0.00034775739009568554,0.00034775739009568554,0.4470500574591828,0.4470500574591828,0.42791194516840336,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.4127121875847188,0.3057901401571428,0.3057901401571428,0.4470500574591828,0.2963256498913997,0.2963256498913997,0.250330071223797,0.250330071223797,0.34056914063467025,0.34056914063467025,0.34056914063467025,0.31486409894283934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 15:00:00,0.017045743275889872,0.017045743275889872,0.7008007136080319,0.7008007136080319,0.6197515857707595,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.6315514925572674,0.46286024583172675,0.46286024583172675,0.7008007136080319,0.522453137280971,0.522453137280971,0.3701105767378263,0.3701105767378263,0.4928133366196583,0.4928133366196583,0.4928133366196583,0.4654750848289606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 16:00:00,0.01839593305161294,0.01839593305161294,0.8061387906525687,0.8061387906525687,0.6965674240274894,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.7029991644400472,0.516251481981538,0.516251481981538,0.8061387906525687,0.5909368939786046,0.5909368939786046,0.5096642472923146,0.5096642472923146,0.6135576490461981,0.6135576490461981,0.6135576490461981,0.6001596845135356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 17:00:00,0.01845269797566738,0.01845269797566738,0.9452666439002123,0.9452666439002123,0.7745957959652839,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.8638619880155677,0.6546962449260848,0.6546962449260848,0.9452666439002123,0.6081232544419043,0.6081232544419043,0.6017613222665574,0.6017613222665574,0.7388917939900557,0.7388917939900557,0.7388917939900557,0.5560183767452052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 18:00:00,0.09914165528929669,0.09914165528929669,0.7521065853666457,0.7521065853666457,0.6302438976219571,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.684265796757591,0.6940586900190441,0.6940586900190441,0.7521065853666457,0.7731362982909101,0.7731362982909101,0.6711500174134667,0.6711500174134667,0.6757290348861966,0.6757290348861966,0.6757290348861966,0.6676238557554018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 19:00:00,0.18724877007480606,0.18724877007480606,0.6831772628696094,0.6831772628696094,0.5167807752150019,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.5448525590789766,0.5071586668010338,0.5071586668010338,0.6831772628696094,0.43593104148542333,0.43593104148542333,0.5243283969186462,0.5243283969186462,0.6991256714947223,0.6991256714947223,0.6991256714947223,0.6139757141643518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 20:00:00,0.2861140515941921,0.2861140515941921,0.6251040764282095,0.6251040764282095,0.37930773831575826,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.4601139829592035,0.47653684820553077,0.47653684820553077,0.6251040764282095,0.47208463117807103,0.47208463117807103,0.4383499253188795,0.4383499253188795,0.5873002695549379,0.5873002695549379,0.5873002695549379,0.5390936156796796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 21:00:00,0.2928259068087373,0.2928259068087373,0.33882849727264963,0.33882849727264963,0.3507498697435612,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.2812932599813121,0.3862022429862448,0.3862022429862448,0.33882849727264963,0.3466994140006417,0.3466994140006417,0.2605504600723388,0.2605504600723388,0.3488786933342683,0.3488786933342683,0.3488786933342683,0.43751306711577814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 22:00:00,0.07718727348802988,0.07718727348802988,0.24548497454431248,0.24548497454431248,0.13669208945879965,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.1969091889919041,0.2326813447628314,0.2326813447628314,0.24548497454431248,0.24691948305240863,0.24691948305240863,0.16503673500155977,0.16503673500155977,0.21131455432235685,0.21131455432235685,0.21131455432235685,0.24115998671727074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-01 23:00:00,0.01884983302207734,0.01884983302207734,0.07493395044485246,0.07493395044485246,0.05581735029434154,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.06706449740980229,0.09486412066499324,0.09486412066499324,0.07493395044485246,0.07426531848484326,0.07426531848484326,0.04404333406209811,0.04404333406209811,0.07732833658761855,0.07732833658761855,0.07732833658761855,0.07539951671287112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 00:00:00,0.02953313325817535,0.02953313325817535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 01:00:00,0.03948822501519909,0.03948822501519909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 02:00:00,0.04618626635103013,0.04618626635103013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 03:00:00,0.028996632440029636,0.028996632440029636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 04:00:00,0.013435101568239339,0.013435101568239339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 05:00:00,0.0018362915005879757,0.0018362915005879757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 06:00:00,0.0028743496552529747,0.0028743496552529747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 07:00:00,0.005845574899415252,0.005845574899415252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 08:00:00,0.0014087958341966109,0.0014087958341966109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 09:00:00,0.0013502624636245303,0.0013502624636245303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 10:00:00,1.8781037151669692e-05,1.8781037151669692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 12:00:00,8.180843787699428e-05,8.180843787699428e-05,0.021925571703869783,0.021925571703869783,0.001680935988594143,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.0116518009115684,0.0039620479958122345,0.0039620479958122345,0.021925571703869783,0.0021248772153334337,0.0021248772153334337,0.0009746527086279733,0.0009746527086279733,0.008302385756890872,0.008302385756890872,0.008302385756890872,0.0025247446408093897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 13:00:00,4.795476560537278e-05,4.795476560537278e-05,0.20655877870819989,0.20655877870819989,0.04400935229403509,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.12844722303287232,0.08472913412836659,0.08472913412836659,0.20655877870819989,0.059451242145298656,0.059451242145298656,0.0415313965810968,0.0415313965810968,0.12979746365152153,0.12979746365152153,0.12979746365152153,0.06798724743839275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 14:00:00,0.00028069860433912623,0.00028069860433912623,0.44407307056227785,0.44407307056227785,0.18620125839780846,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.32822125322964885,0.1974845311321347,0.1974845311321347,0.44407307056227785,0.17460176377395903,0.17460176377395903,0.18412373203894225,0.18412373203894225,0.38983871928204816,0.38983871928204816,0.38983871928204816,0.1690107827118659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 15:00:00,0.007186043582391435,0.007186043582391435,0.5793847792021454,0.5793847792021454,0.3355786161876748,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.4140320051990847,0.3089969290227004,0.3089969290227004,0.5793847792021454,0.22911272938035573,0.22911272938035573,0.2793084880359765,0.2793084880359765,0.5270814537349666,0.5270814537349666,0.5270814537349666,0.30489026344592324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 16:00:00,0.047351938982116544,0.047351938982116544,0.6074846375567978,0.6074846375567978,0.4279964921687046,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.5336012391362093,0.3922426708862155,0.3922426708862155,0.6074846375567978,0.36106582245843116,0.36106582245843116,0.41639151991120726,0.41639151991120726,0.6396107332339104,0.6396107332339104,0.6396107332339104,0.37394119082552213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 17:00:00,0.23045162126801266,0.23045162126801266,0.7569187995012204,0.7569187995012204,0.5221688245778103,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.5912719415264235,0.6102659161526292,0.6102659161526292,0.7569187995012204,0.5654712667775446,0.5654712667775446,0.4912008236746686,0.4912008236746686,0.6762241611463782,0.6762241611463782,0.6762241611463782,0.49327613634835443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 18:00:00,0.36982507163922707,0.36982507163922707,0.4995361460015499,0.4995361460015499,0.5323123234341617,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.4684652656577096,0.6447532101329582,0.6447532101329582,0.4995361460015499,0.6476384348241163,0.6476384348241163,0.45431259632703824,0.45431259632703824,0.5909799644546498,0.5909799644546498,0.5909799644546498,0.4844226721065587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 19:00:00,0.35836605260667714,0.35836605260667714,0.25846637875992523,0.25846637875992523,0.4108218110166253,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.3529448167516398,0.44431213101495165,0.44431213101495165,0.25846637875992523,0.5423528414151818,0.5423528414151818,0.4214222948522703,0.4214222948522703,0.7045913958781579,0.7045913958781579,0.7045913958781579,0.4479057026882768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 20:00:00,0.38562791215888476,0.38562791215888476,0.3411182925731223,0.3411182925731223,0.4578940948174637,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.3653137076027701,0.4405087126529766,0.4405087126529766,0.3411182925731223,0.4235468481048692,0.4235468481048692,0.2872691555640372,0.2872691555640372,0.5361065403261012,0.5361065403261012,0.5361065403261012,0.3804590027521992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 21:00:00,0.2611512556672573,0.2611512556672573,0.22042279204060597,0.22042279204060597,0.28173574933298956,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.20492029220207209,0.36714977632022694,0.36714977632022694,0.22042279204060597,0.34604305902795196,0.34604305902795196,0.23247643595654804,0.23247643595654804,0.34893496014238634,0.34893496014238634,0.34893496014238634,0.3020728714231809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-02 22:00:00,0.02154503324169774,0.02154503324169774,0.17689633899457982,0.17689633899457982,0.1434479275950185,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.1467271897604535,0.22183630871754406,0.22183630871754406,0.17689633899457982,0.21370060413985617,0.21370060413985617,0.153171895587196,0.153171895587196,0.20445675467172375,0.20445675467172375,0.20445675467172375,0.17353890618137935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
