Line,num_parallel,v_nom,bus0,bus1,length,dc,geometry,bounds,carrier,type,s_max_pu,s_nom,underwater_fraction,v_nom_raw,x,r,g,b,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,capital_cost,build_year,lifetime,terrain_factor,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt
0,2.0,230.0,8,5,45.75498723063577,False,"MULTILINESTRING ((-78.5352 -0.3632, -78.5400292999998 -0.364289599999989), (-78.5400292999998 -0.3642895999999889, -78.54244779999979 -0.3644012999999889, -78.54602159999979 -0.363048599999989, -78.54739380000015 -0.361356, -78.54992380000013 -0.3596772999999879, -78.5554330999998 -0.358786, -78.55829070000016 -0.3576703, -78.56227870000016 -0.356127, -78.56645340000016 -0.3545187, -78.57027930000017 -0.3530068, -78.57161250000019 -0.3501463, -78.57297040000012 -0.3472087, -78.57424130000014 -0.3444930999999999, -78.57643640000012 -0.3399701, -78.57802270000013 -0.3365148, -78.58094400000014 -0.3299774, -78.58423680000016 -0.3205395, -78.58402550000017 -0.3180165999999999, -78.58376000000015 -0.3148617, -78.58321710000018 -0.3084834, -78.58261720000017 -0.3063155, -78.58051860000019 -0.2980846999999999, -78.57892530000012 -0.2929858, -78.57688760000012 -0.2855418999999999, -78.5763805000003 -0.2837215, -78.57426670000021 -0.2761331, -78.57362020000019 -0.2737168, -78.5723590000001 -0.2691175, -78.5704508000001 -0.2621224, -78.56955710000014 -0.2589074, -78.56841560000018 -0.2548999, -78.56678959999972 -0.2490612, -78.56550350000012 -0.244443, -78.56425960000013 -0.2399277, -78.56182610000012 -0.2317253, -78.56014950000012 -0.2259954, -78.55941410000015 -0.2235695, -78.55650340000014 -0.2136477, -78.55463120000014 -0.2073014, -78.55304810000013 -0.2019753, -78.55149530000013 -0.1969007999999999, -78.54984180000012 -0.1910609, -78.54848160000014 -0.18747, -78.54841260000035 -0.1776319, -78.54784890000015 -0.172326, -78.54508580000014 -0.1626178, -78.54159590000013 -0.1526257, -78.54060500000014 -0.1497896, -78.53996059999962 -0.1480034, -78.53900490000012 -0.1453949, -78.53735790000012 -0.1407688, -78.53506910000013 -0.1298118, -78.53490030000012 -0.1282069, -78.53495670000014 -0.1245196, -78.53496660000012 -0.1190097, -78.53510630000014 -0.1129074, -78.53546660000012 -0.1101864, -78.53554010000012 -0.1079578, -78.53573840000016 -0.1018664, -78.53591280000015 -0.0958201, -78.53351760000015 -0.0932536, -78.52813200000014 -0.08757, -78.52492880000015 -0.0848952, -78.52197990000015 -0.0825891, -78.51800740000013 -0.0798399, -78.50752820000012 -0.0725616, -78.49751470000014 -0.067399, -78.48385930000013 -0.0603588, -78.48172900000013 -0.0592658, -78.47883040000013 -0.0577785, -78.47698960000012 -0.0568341, -78.47433090000014 -0.0554298, -78.46904780000014 -0.0521158, -78.46245490000014 -0.0488512, -78.45362899999999 -0.0494884, -78.45322570000006 -0.0495175, -78.45288980000005 -0.0495413, -78.44954060000012 -0.0497789, -78.44205099999999 -0.0515231, -78.43954290000013 -0.051968), (-78.43954290000013 -0.051968, -78.4379 -0.0529))","MULTIPOINT ((-78.5400292999998 -0.364289599999989), (-78.5400292999998 -0.3642895999999889), (-78.5352 -0.3632), (-78.43954290000013 -0.051968), (-78.43954290000013 -0.051968), (-78.4379 -0.0529))",AC,Al/St 240/40 2-bundle 220.0,0.7,1027.7989492113718,0.0,230.0,6.886125578210683,1.372649616919073,0.0,0.0003593588293721504,0.0,False,0.0,inf,0.0,0,inf,1.0,-inf,inf,0,0.00013017250620436072,2.594800788126792e-05,0.0,19.010082073786755,0.00013017250620436072,2.594800788126792e-05,1027.7989492113718
1,2.0,230.0,81,8,60.38996986793471,False,"LINESTRING (-78.9866 -0.3184, -78.98643140000001 -0.3180896, -78.98435000000059 -0.3164132000000109, -78.98355070000059 -0.316214700000011, -78.9770506 -0.3145144999999999, -78.9735119 -0.3135889000000001, -78.96170350000043 -0.3140823, -78.95547540000044 -0.3147689, -78.95344569999996 -0.3153568, -78.9519225 -0.315798, -78.94869260000002 -0.3158992999999999, -78.94478170000002 -0.3160789, -78.94106120000046 -0.3161387, -78.93770420000047 -0.3163820999999999, -78.93464480000002 -0.3165482999999999, -78.93104000000048 -0.3195161999999999, -78.92646999999998 -0.3231320999999999, -78.9243571 -0.3248039, -78.92184880000043 -0.3275527, -78.91982550000047 -0.3297513, -78.91649190000048 -0.3331258, -78.9125566 -0.3371489999999999, -78.907553 -0.3422586, -78.90610050000002 -0.3438209, -78.90300799999999 -0.346782, -78.90190420000002 -0.3481191, -78.89361080000057 -0.3476765000000109, -78.8888633000006 -0.347386800000011, -78.8860363000006 -0.347225900000011, -78.8782686000006 -0.346786, -78.8733709000006 -0.346373, -78.8708764000006 -0.347574600000011, -78.8657749000006 -0.349725700000011, -78.86245970000058 -0.3511687000000109, -78.8573259000006 -0.353314400000011, -78.8543057000006 -0.3546340000000001, -78.84883400000061 -0.356989, -78.84478390000059 -0.358727, -78.84173690000061 -0.3599152000000109, -78.83489730000059 -0.362042200000011, -78.82975719999972 -0.3697323, -78.82693089999971 -0.3746646, -78.8247586999997 -0.3770468, -78.82213469999972 -0.379431, -78.81853949999972 -0.3824492, -78.81699929999972 -0.3846598, -78.81267559999971 -0.3906635999999999, -78.80992609999973 -0.3984452, -78.80605109999972 -0.4029784, -78.80358649999972 -0.4058225999999999, -78.80048059999974 -0.4093613, -78.79879189999974 -0.4119154999999999, -78.79705219999974 -0.4148346, -78.79147689999974 -0.4241436000000001, -78.78923659999973 -0.4282677999999999, -78.78509529999972 -0.4320949, -78.78386489999974 -0.4326974, -78.77850589999971 -0.4372118, -78.77046759999972 -0.4362128, -78.76649539999973 -0.4359352, -78.76263429999973 -0.4356577, -78.75861899999974 -0.4354233, -78.75249419999975 -0.4351704, -78.74635269999973 -0.4347871, -78.74260249999972 -0.4355998999999999, -78.73641609999973 -0.4362290999999999, -78.73156189999972 -0.4381041, -78.72696679999974 -0.4382520999999999, -78.72282189999974 -0.4384063, -78.72124909999974 -0.4383631, -78.71297559999972 -0.4381376000000001, -78.70970819999974 -0.4376459, -78.70776869999973 -0.4375332, -78.70395249999972 -0.4372771, -78.69924939999974 -0.4393344, -78.69404179999972 -0.4393423999999999, -78.68514979999973 -0.4414395999999999, -78.67836319999972 -0.4437191, -78.66988779999946 -0.4460038999999999, -78.66750639999974 -0.4472922, -78.66395649999973 -0.4491584, -78.66196459999972 -0.4502196000000001, -78.65299519999972 -0.450891, -78.64999049999973 -0.4511961999999999, -78.64252469999974 -0.4474158, -78.63514129999973 -0.4479068000000002, -78.63025119999972 -0.4478649, -78.621646 -0.4478912, -78.61901940000001 -0.4449363, -78.61616810000002 -0.4417912999999999, -78.6134205 -0.4387846, -78.61103580000001 -0.4361119999999999, -78.60783739999992 -0.4325464999999999, -78.60400869999994 -0.4282965, -78.60073859999994 -0.4247217999999999, -78.59905779999993 -0.4228024, -78.59668649999993 -0.4202331, -78.59428969999995 -0.4178517, -78.59011569999993 -0.4138047, -78.58768849999994 -0.4114487, -78.58519019999993 -0.4090165, -78.58150369999993 -0.4054722, -78.57853319999994 -0.4025779, -78.57581149999994 -0.3999272999999999, -78.57358229999993 -0.3977692999999999, -78.56998719999993 -0.3943012, -78.56591479999993 -0.3903, -78.56262939999995 -0.3878982, -78.55848079999996 -0.3848566999999999, -78.55525639999996 -0.3824701, -78.55253259999978 -0.380573099999989, -78.5505818999998 -0.3782337999999891, -78.54862509999981 -0.3757845999999889, -78.54688169999987 -0.3737256, -78.54502379999981 -0.371527199999989, -78.54303349999981 -0.369083599999989, -78.54054399999978 -0.366080599999989, -78.5390991999998 -0.364414399999989, -78.5352 -0.3632)","MULTIPOINT ((-78.9866 -0.3184), (-78.5352 -0.3632))",AC,Al/St 240/40 2-bundle 220.0,0.7,1027.7989492113718,0.0,230.0,9.088690465124174,1.8116990960380412,0.0,0.0004743017142190317,0.0,False,0.0,inf,0.0,0,inf,1.0,-inf,inf,0,0.0001718088934806082,3.424761996291193e-05,0.0,25.090560682186776,0.0001718088934806082,3.424761996291193e-05,1027.7989492113718
2,2.0,138.0,4,73,19.801065978842747,False,"MULTILINESTRING ((-78.48143520000015 -0.21559, -78.4931 -0.1662), (-78.43987759999995 -0.0538427000000008, -78.43986130000013 -0.0542326, -78.44438770000014 -0.0628171, -78.44475929999996 -0.066044, -78.44476699999952 -0.066139, -78.44478499999953 -0.0663635, -78.44484649999951 -0.0671277, -78.44497129999952 -0.0686773, -78.44500189999954 -0.0690575, -78.44501529999954 -0.0692239, -78.44510259999997 -0.0703087, -78.44527159999996 -0.0743615, -78.44536269999998 -0.0753754, -78.44552369999997 -0.0775775, -78.44572219999996 -0.0807532, -78.44605739999997 -0.0868043, -78.44625319999996 -0.0895214, -78.446433 -0.0925228, -78.44658849999998 -0.0950789, -78.44678159999997 -0.0982573, -78.44620759999997 -0.1009476, -78.44556929999995 -0.1038819, -78.44492149999995 -0.1068498, -78.44539229999997 -0.1098713, -78.44600919999996 -0.1134332, -78.44653489999996 -0.1169389, -78.44767749999995 -0.1251062, -78.44844729999996 -0.1283543, -78.44826219999997 -0.1302587, -78.44777939999999 -0.1327907, -78.4477714 -0.1348277999999999, -78.44746429999998 -0.1386795, -78.447074 -0.142578, -78.44693449999998 -0.1441471, -78.44623709999996 -0.1519765, -78.44594479999996 -0.1549777999999999, -78.44553439999996 -0.1584982, -78.44717589999995 -0.1615224, -78.44815569999969 -0.164066, -78.44844459999996 -0.1648161, -78.44958989999996 -0.1674876, -78.45073249999996 -0.1698667, -78.451733 -0.1722981, -78.45305980000013 -0.1758668, -78.45395300000011 -0.1780473, -78.45611800000012 -0.1834966, -78.4563737000001 -0.1855424, -78.45686860000012 -0.1889632, -78.4570944000001 -0.190584, -78.46241280000015 -0.199599, -78.46394600000013 -0.2022185, -78.46457270000016 -0.2037291, -78.46683990000014 -0.2090034, -78.46728699999998 -0.2092238, -78.46864429999965 -0.20987650000001, -78.47001489999964 -0.21053980000001, -78.47018139999965 -0.21062060000001, -78.48074280000016 -0.2157243, -78.48143520000013 -0.21559), (-78.43987759999995 -0.0538427000000008, -78.43987759999996 -0.0538427), (-78.43987759999995 -0.0538427, -78.43987759999995 -0.0538427000000008), (-78.4389 -0.0539, -78.43987759999995 -0.0538427000000008))","MULTIPOINT ((-78.4931 -0.1662), (-78.48143520000015 -0.21559), (-78.48143520000013 -0.21559), (-78.43987759999996 -0.0538427), (-78.43987759999995 -0.0538427), (-78.4389 -0.0539))",AC,243-AL1/39-ST1A 20.0,0.7,308.3396847634115,0.0,138.0,3.1681705566148395,1.1761833191432591,0.0,0.00013685514350723416,0.0,False,0.0,inf,0.0,0,inf,1.0,-inf,inf,0,0.00016636056272919763,6.176135891321461e-05,0.0,2.6062693529517675,0.00016636056272919763,6.176135891321461e-05,308.3396847634115
3,2.0,138.0,111,7,8.552634318927097,False,"MULTILINESTRING ((-78.5739 -0.3056, -78.57489400000019 -0.3059319), (-78.57489400000019 -0.3059318999999999, -78.57489400000019 -0.3059319), (-78.57489400000019 -0.3059319, -78.57363700000018 -0.3101614, -78.5714843000002 -0.3173129, -78.5697653000002 -0.3230632, -78.56887400000018 -0.3259824000000001, -78.5682712000002 -0.3279872, -78.56751060000018 -0.3305907, -78.56671020000017 -0.3327807999999999, -78.56585630000018 -0.3361165, -78.56474020000017 -0.3397968, -78.56396380000018 -0.3423949, -78.56300969999943 -0.3456129, -78.56223620000019 -0.3482218, -78.56139460000018 -0.3509017999999999, -78.56073720000018 -0.3531627999999999, -78.55954530000015 -0.3546617, -78.55716140000015 -0.3577101, -78.55320310000016 -0.3585949, -78.55086870000017 -0.3591108, -78.54834200000012 -0.3596121, -78.54414210000009 -0.3606266, -78.53849080000009 -0.3618967, -78.5373981000001 -0.3623426, -78.53622170000011 -0.3631267), (-78.53622170000013 -0.3631267, -78.5362 -0.3642))","MULTIPOINT ((-78.57489400000019 -0.3059319), (-78.57489400000019 -0.3059318999999999), (-78.5739 -0.3056), (-78.53622170000013 -0.3631267), (-78.53622170000011 -0.3631267), (-78.5362 -0.3642))",AC,243-AL1/39-ST1A 20.0,0.7,308.3396847634115,0.0,138.0,1.3684214910283357,0.5080264785442696,0.0,5.911156491939889e-05,0.0,False,0.0,inf,0.0,0,inf,1.0,-inf,inf,0,7.185578087735432e-05,2.667645865071779e-05,0.0,1.1257206423250323,7.185578087735432e-05,2.667645865071779e-05,308.3396847634115
4,2.0,138.0,73,111,15.955405855552648,False,"MULTILINESTRING ((-78.57489400000019 -0.3059319, -78.5739 -0.3056), (-78.51571970000013 -0.1787125, -78.51574420000001 -0.1789689, -78.51737270000014 -0.1818544, -78.52021140000014 -0.1869928, -78.52319650000015 -0.1924839, -78.52401180000014 -0.1940183, -78.52554250000016 -0.1967957, -78.52716690000015 -0.1997882, -78.52787220000016 -0.2010688, -78.52891270000016 -0.2029595, -78.53035700000017 -0.2055882, -78.53599320000016 -0.2157599, -78.53860180000015 -0.2205657, -78.54021000000016 -0.2233919, -78.54756310000018 -0.233211, -78.55016670000018 -0.2366012000000001, -78.55318550000018 -0.2414795, -78.55558530000019 -0.2453485999999999, -78.55894550000019 -0.2507357999999999, -78.56266400000018 -0.2566950000000001, -78.56714350000018 -0.2638977, -78.57085030000022 -0.2697974000000001, -78.5725624000002 -0.272576, -78.57287120000021 -0.2770939, -78.57345730000019 -0.2854301, -78.57358640000018 -0.2872991, -78.57405240000018 -0.2939552999999999, -78.57438930000018 -0.2990098, -78.57489400000019 -0.3059318999999999), (-78.4931 -0.1662, -78.51571970000015 -0.1787125))","MULTIPOINT ((-78.57489400000019 -0.3059319), (-78.57489400000019 -0.3059318999999999), (-78.5739 -0.3056), (-78.51571970000015 -0.1787125), (-78.51571970000013 -0.1787125), (-78.4931 -0.1662))",AC,243-AL1/39-ST1A 20.0,0.7,308.3396847634115,0.0,138.0,2.5528649368884238,0.9477511078198273,0.0,0.0001102758488058651,0.0,False,0.0,inf,0.0,0,inf,1.0,-inf,inf,0,0.00013405087885362443,4.976638877440807e-05,0.0,2.100093264658895,0.00013405087885362443,4.976638877440807e-05,308.3396847634115
6,1.0,138.0,10,7,49.75301120663367,False,"MULTILINESTRING ((-78.6084 -0.7942, -78.60766699999984 -0.7955821999999814), (-78.60766699999984 -0.7955822, -78.60766699999984 -0.7955821999999814), (-78.60766699999984 -0.7955821999999814, -78.60679669999979 -0.7918373, -78.60631919999976 -0.7891112999999998, -78.60575879999978 -0.7860613, -78.60523769999976 -0.7830774, -78.60423499999979 -0.7773135, -78.60285679999977 -0.7716460999999999, -78.60270519999978 -0.7681043999999999, -78.60264319999978 -0.7650381999999999, -78.60242269999978 -0.7623474000000001, -78.60214359999976 -0.7591571999999999, -78.60189889999978 -0.7561563000000001, -78.60164739999976 -0.7531349, -78.60138119999978 -0.749959, -78.60165009999977 -0.7486003000000001, -78.60080479999978 -0.7430974, -78.59960839999977 -0.7379191000000002, -78.59825149999995 -0.7315953, -78.59659329999995 -0.7255377, -78.5957 -0.7223755, -78.594103 -0.7164863999999997, -78.59347859999991 -0.7140331, -78.59258909999993 -0.7071465, -78.59270839999994 -0.7046430999999999, -78.59273289999993 -0.7021238, -78.59273449999992 -0.6990014, -78.59275569999994 -0.6956101000000001, -78.59277619999993 -0.6924375999999999, -78.59281039999995 -0.6881742, -78.59287989999994 -0.6842751, -78.59292629999977 -0.6801832, -78.59300249999995 -0.6770672, -78.59301279999994 -0.6739767999999999, -78.59304999999999 -0.6705389999999999, -78.59311189999994 -0.665091099999955, -78.59316829999995 -0.6583613999999549, -78.59326019999996 -0.655028799999955, -78.59327689999996 -0.6519956999999549, -78.59373649999996 -0.648896399999955, -78.59416839999994 -0.6459302999999549, -78.59465849999995 -0.642465199999955, -78.595114 -0.639293899999955, -78.59620449999996 -0.631872299999955, -78.59711319999995 -0.6257544999999549, -78.59757759999995 -0.622876199999955, -78.59800169999994 -0.620084799999955, -78.59882709999995 -0.6144316999999548, -78.59887479999995 -0.6091647999999551, -78.598504 -0.6049260000000001, -78.597822 -0.5981049999999999, -78.59751229999995 -0.5948335999999549, -78.59725489999995 -0.592037599999955, -78.59684489999995 -0.5879765999999551, -78.59658309999993 -0.585115199999955, -78.59616439999995 -0.580857899999955, -78.59590259999993 -0.5780618999999548, -78.59561469999993 -0.575087, -78.59531689999996 -0.5721773999999549, -78.59473539999996 -0.5659745999999551, -78.59440219999996 -0.562748399999955, -78.59414929999996 -0.559682499999955, -78.59382849999996 -0.5566065999999549, -78.59354939999994 -0.5534876999999551, -78.59322219999994 -0.5503296999999551, -78.59289939999995 -0.547280699999955, -78.59262459999994 -0.5440004999999551, -78.59228 -0.5407725999999549, -78.59200079999995 -0.5377453999999549, -78.591726 -0.5349013999999549, -78.59144239999993 -0.532018099999955, -78.591172 -0.528916699999955, -78.59095819999995 -0.526809899999955, -78.59068779999996 -0.524188299999955, -78.59044349999992 -0.5217193999999549, -78.59021669999994 -0.5193028999999552, -78.59001159999994 -0.5171000999999549, -78.58972369999994 -0.514465399999955, -78.58868549999994 -0.5115384999999549, -78.58675739999993 -0.5062866999999551, -78.58583269999994 -0.503726199999955, -78.58485549999995 -0.501034799999955, -78.58369519999995 -0.4976978999999549, -78.58148719999996 -0.491818, -78.58020419999997 -0.488331, -78.57896909999994 -0.4848647, -78.57796269999996 -0.482178, -78.57682829999997 -0.4790459, -78.57571039999998 -0.4759655999999999, -78.57456769999999 -0.4728356999999998, -78.57340509999999 -0.4696411, -78.57225739999998 -0.4664664000000001, -78.5710004 -0.4630881, -78.56995469999998 -0.4601159, -78.5684425 -0.4559003999999999, -78.56734039999999 -0.4497973999999999, -78.5667101 -0.4462748999999999, -78.5661725 -0.4431711, -78.5656697 -0.4403837, -78.5651533 -0.4374139, -78.564766 -0.4352375, -78.5644537 -0.4334829, -78.5640805 -0.4313342, -78.5633433 -0.427261, -78.5626226 -0.4231926999999999, -78.56197229999998 -0.41956, -78.5608478 -0.413131, -78.56023959999997 -0.4097795, -78.55926339999999 -0.4042924, -78.55855929999998 -0.4004124999999999, -78.55835099999999 -0.3989635999999999, -78.5551652 -0.3941384, -78.55397459999999 -0.3922977, -78.547891 -0.3829604999999859, -78.54616019999986 -0.380321, -78.54445959999985 -0.3776898, -78.54348329999985 -0.3761583, -78.54227629999987 -0.3743505999999999, -78.54091639999986 -0.3722451, -78.53940899999988 -0.369917, -78.53739740000043 -0.3667439999999999, -78.53546300000014 -0.3637389, -78.53608750000012 -0.3635698, -78.5365658999999 -0.3638097), (-78.60766699999984 -0.7955821999999814, -78.60766699999982 -0.7955822), (-78.53656589999991 -0.3638097, -78.5362 -0.3642))","MULTIPOINT ((-78.6084 -0.7942), (-78.60766699999984 -0.7955822), (-78.60766699999982 -0.7955822), (-78.53656589999991 -0.3638097), (-78.5365658999999 -0.3638097), (-78.5362 -0.3642))",AC,243-AL1/39-ST1A 20.0,0.7,154.16984238170576,0.0,138.0,15.920963586122776,5.91065773134808,0.0,0.0001719340639508041,0.0,False,0.0,inf,0.0,0,inf,1.0,-inf,inf,0,0.0008360094300631577,0.0003103685009109473,0.0,3.274312313879113,0.0008360094300631577,0.0003103685009109473,154.16984238170576
7,1.0,138.0,10,66,42.47231056291004,False,"MULTILINESTRING ((-78.6084 -0.7942, -78.60766699999982 -0.7955822), (-78.60766699999984 -0.7955822, -78.60742139999985 -0.7986762, -78.60741090000043 -0.7996881000000001, -78.60733270000046 -0.8014742000000001, -78.60735169999984 -0.8054166999999999, -78.60731369999985 -0.8085609, -78.60726569999986 -0.8117673999999998, -78.60724309999985 -0.8145236999999999, -78.60721949999983 -0.8177232999999999, -78.60718969999988 -0.8202789999999999, -78.60718839999986 -0.8208668999999997, -78.60718219999987 -0.8214572000000001, -78.60715129999986 -0.8244186, -78.60712729999983 -0.8278262, -78.60707349999984 -0.8311674999999998, -78.60706119999985 -0.834582, -78.60701829999984 -0.8380761000000001, -78.60698769999985 -0.8418952, -78.60694699999985 -0.8455269, -78.60691119999983 -0.8489793999999999, -78.60692689999983 -0.8513481000000002, -78.60638599999984 -0.8556028, -78.60576979999985 -0.8607420999999998, -78.60566640000046 -0.8628065, -78.60554279999984 -0.8652758999999999, -78.60516959999984 -0.8661321, -78.60486269999986 -0.8690273, -78.60455949999985 -0.8718490999999999, -78.60416969999986 -0.8754739, -78.60382949999986 -0.8784627999999999, -78.60340199999986 -0.8825239999999998, -78.60312299999984 -0.8850895999999999, -78.60271719999984 -0.888796, -78.60241409999985 -0.8915383000000002, -78.60203339999985 -0.8949967999999999, -78.60171779999988 -0.8978867999999999, -78.60171010000026 -0.8980499, -78.60139729999987 -0.9007967999999998, -78.60097649999986 -0.9047487, -78.60065589999986 -0.9076587, -78.60034529999986 -0.9104085, -78.6001751000003 -0.9119662999999999, -78.6001702000003 -0.9119973, -78.60006729999989 -0.9129553999999999, -78.59977419999987 -0.9157852999999999, -78.59981829999984 -0.9178159000000002, -78.59981929999988 -0.9178614, -78.60002849999988 -0.9252898000000002, -78.60004699999999 -0.927880699999951, -78.6001212 -0.933463, -78.60015799999998 -0.9362325999999509, -78.60022049999992 -0.941894, -78.59982999999998 -0.9445510000000003, -78.5996131999994 -0.9461532, -78.5987687999999 -0.951940899999951, -78.59842329999991 -0.9545540999999509, -78.59803779999991 -0.9569741999999514, -78.59764319999992 -0.9598228999999511, -78.59700969999992 -0.9631844999999509, -78.59579929999995 -0.9715296000000001, -78.5946465 -0.9785886000000001, -78.594169 -0.9815385999999999, -78.59369160000001 -0.9846173, -78.59325710000002 -0.9873097999999999, -78.59275280000001 -0.9904583, -78.5922808 -0.9934512, -78.59096110000002 -0.9963314000000001, -78.58900310000001 -1.0007295999999999, -78.58776390000001 -1.0034918, -78.58648719999998 -1.0064202999999998, -78.5852265 -1.0092415999999997, -78.5839123 -1.0121540000000002, -78.5824853 -1.0153024, -78.5799158 -1.0210896999999997, -78.57885359999999 -1.0234497, -78.57786659999998 -1.0256434, -78.57672929999998 -1.0282233, -78.57529159999999 -1.0315004, -78.5741061 -1.0341016999999997, -78.5730922 -1.0363758999999997, -78.57167069999997 -1.0395349999999999, -78.56911179999999 -1.0451774, -78.56793169999999 -1.0478430999999997, -78.56690709999998 -1.0501655, -78.56477739999998 -1.0510128999999997, -78.5621166 -1.0520803000000003, -78.5602659 -1.0528419, -78.55645179999999 -1.0543597999999998, -78.55457429999998 -1.0550892, -78.5516077 -1.0552233, -78.54896839999999 -1.0553144999999997, -78.54645249999999 -1.0553252000000002, -78.54347529999997 -1.0554914999999998, -78.54018689999998 -1.055529, -78.53674829999997 -1.0556685, -78.53334729999999 -1.0557434999999997, -78.53004809999999 -1.0558455000000002, -78.52791309999999 -1.0556469999999998, -78.5237342 -1.0550892, -78.5199255 -1.0545849999999999, -78.5170019 -1.0553949, -78.5121685 -1.0568055, -78.5097277 -1.0575402999999999, -78.5065037 -1.0584468, -78.50425069999999 -1.0591708, -78.49929389999998 -1.0615844, -78.4968907 -1.0627589999999996, -78.49302829999999 -1.0646415999999996, -78.4906626 -1.0657678999999998, -78.48737689999997 -1.0674038000000001, -78.48328379999998 -1.0693935999999997, -78.47571729999997 -1.0736844, -78.47274009999998 -1.0754221999999998, -78.46905469999997 -1.0775085999999998, -78.46643949999999 -1.0789916000000002, -78.4646022 -1.0800454999999998, -78.45886769999998 -1.0805309000000003, -78.45462439999982 -1.0784015999999998, -78.45395920000063 -1.0780986, -78.4539 -1.0782))","MULTIPOINT ((-78.6084 -0.7942), (-78.60766699999984 -0.7955822), (-78.60766699999982 -0.7955822), (-78.4539 -1.0782))",AC,243-AL1/39-ST1A 20.0,0.7,154.16984238170576,0.0,138.0,13.591139380131212,5.045710494873712,0.0,0.00014677376872996458,0.0,False,0.0,inf,0.0,0,inf,1.0,-inf,inf,0,0.0007136704148357074,0.0002649501415077564,0.0,2.7951596516934454,0.0007136704148357074,0.0002649501415077564,154.16984238170576
